name	score
peak_02511	0.0
peak_01279	0.0
peak_00894	0.0
peak_02336	1.0
peak_01867	0.0
peak_02287	1.0
peak_00920	0.0
peak_01775	1.0
peak_01239	0.0
peak_01984	0.0
peak_02160	0.0
peak_01594	0.0
peak_00978	1.0
peak_01993	0.0
peak_02969	1.0
peak_02774	0.0
peak_00612	0.0
peak_02474	1.0
peak_00647	0.0
peak_02714	0.0
peak_01307	0.0
peak_00990	0.0
peak_02162	1.0
peak_02698	0.0
peak_01652	1.0
peak_01959	0.0
peak_01520	0.0
peak_02726	0.0
peak_02395	1.0
peak_00835	0.0
peak_02410	0.0
peak_00608	0.0
peak_00625	0.0
peak_01032	1.0
peak_01434	0.0
peak_01988	0.0
peak_01786	1.0
peak_02031	0.0
peak_01167	0.0
peak_02301	0.0
peak_01618	0.0
peak_01266	0.0
peak_01242	1.0
peak_00603	0.0
peak_00938	0.0
peak_02092	0.0
peak_02492	0.0
peak_02363	0.0
peak_00675	0.0
peak_02278	0.0
peak_01111	0.0
peak_01794	0.0
peak_00700	0.0
peak_01629	0.0
peak_01736	0.0
peak_01316	1.0
peak_02128	0.0
peak_01031	0.0
peak_02230	1.0
peak_02965	0.0
peak_01655	0.0
peak_01040	0.0
peak_02342	0.0
peak_02657	1.0
peak_01914	0.0
peak_01184	0.0
peak_02414	0.0
peak_02152	0.0
peak_00729	1.0
peak_01763	0.0
peak_01645	1.0
peak_01700	0.0
peak_02763	0.0
peak_02229	1.0
peak_02143	0.0
peak_02677	0.0
peak_02905	0.0
peak_02408	1.0
peak_01432	0.0
peak_02189	0.0
peak_01330	0.0
peak_01146	0.0
peak_01374	0.0
peak_01118	1.0
peak_01456	0.0
peak_01051	1.0
peak_02265	0.0
peak_01045	0.0
peak_01544	0.0
peak_01518	1.0
peak_01388	1.0
peak_02602	0.0
peak_02399	1.0
peak_02543	0.0
peak_02069	0.0
peak_01234	0.0
peak_01766	0.0
peak_01095	0.0
peak_01129	0.0
peak_02394	0.0
peak_02910	0.0
peak_02428	0.0
peak_02770	0.0
peak_02948	0.0
peak_01446	1.0
peak_02256	0.0
peak_00879	0.0
peak_02415	0.0
peak_02035	0.0
peak_01454	0.0
peak_00838	0.0
peak_01556	1.0
peak_02122	0.0
peak_01599	0.0
peak_02095	1.0
peak_01837	0.0
peak_01210	0.0
peak_01124	0.0
peak_02314	0.0
peak_02126	1.0
peak_01202	0.0
peak_02858	0.0
peak_02165	0.0
peak_02073	0.0
peak_02975	0.0
peak_01477	0.0
peak_01423	1.0
peak_01978	0.0
peak_02692	0.0
peak_02715	0.0
peak_02942	0.0
peak_02778	0.0
peak_02046	1.0
peak_01356	0.0
peak_01320	1.0
peak_00635	1.0
peak_00934	0.0
peak_02570	0.0
peak_01492	0.0
peak_02051	0.0
peak_01538	0.0
peak_00685	0.0
peak_02381	0.0
peak_01441	0.0
peak_01050	0.0
peak_02893	0.0
peak_00605	0.0
peak_01274	0.0
peak_01623	1.0
peak_01270	0.0
peak_02293	0.0
peak_00795	1.0
peak_00641	1.0
peak_02786	0.0
peak_01789	1.0
peak_02845	0.0
peak_02390	0.0
peak_01757	1.0
peak_02148	0.0
peak_02362	0.0
peak_01840	1.0
peak_00873	1.0
peak_02420	1.0
peak_00953	1.0
peak_00965	0.0
peak_01207	0.0
peak_02646	0.0
peak_02960	0.0
peak_01584	0.0
peak_02291	0.0
peak_02003	0.0
peak_02419	0.0
peak_02556	0.0
peak_00628	1.0
peak_02407	1.0
peak_01732	1.0
peak_00725	0.0
peak_01777	0.0
peak_00810	0.0
peak_02754	0.0
peak_02838	1.0
peak_01792	0.0
peak_02209	0.0
peak_00964	0.0
peak_02451	0.0
peak_02439	0.0
peak_01087	0.0
peak_01059	0.0
peak_01134	0.0
peak_02752	0.0
peak_02270	0.0
peak_02056	0.0
peak_00977	0.0
peak_02818	0.0
peak_01282	0.0
peak_01889	0.0
peak_00804	1.0
peak_01890	1.0
peak_01830	0.0
peak_00640	0.0
peak_01125	0.0
